Thu Dec 23 2021,8:30p,Milwaukee Bucks,102,Dallas Mavericks,95,Box Score,,19654,American Airlines Center,
Thu Dec 23 2021,9:00p,Charlotte Hornets,115,Denver Nuggets,107,Box Score,,17003,Ball Arena,
Thu Dec 23 2021,9:00p,Oklahoma City Thunder,101,Phoenix Suns,113,Box Score,,17071,Phoenix Suns Arena,
Thu Dec 23 2021,9:00p,Minnesota Timberwolves,116,Utah Jazz,128,Box Score,,18306,Vivint Smart Home Arena,
Thu Dec 23 2021,10:00p,Memphis Grizzlies,104,Golden State Warriors,113,Box Score,,18064,Chase Center,
Thu Dec 23 2021,10:30p,San Antonio Spurs,138,Los Angeles Lakers,110,Box Score,,18997,Crypto.com Arena,
Sat Dec 25 2021,12:00p,Atlanta Hawks,87,New York Knicks,101,Box Score,,19812,Madison Square Garden (IV),
Sat Dec 25 2021,2:30p,Boston Celtics,113,Milwaukee Bucks,117,Box Score,,17341,Fiserv Forum,
Sat Dec 25 2021,5:00p,Golden State Warriors,116,Phoenix Suns,107,Box Score,,17071,Phoenix Suns Arena,
Sat Dec 25 2021,8:00p,Brooklyn Nets,122,Los Angeles Lakers,115,Box Score,,18997,Crypto.com Arena,
Sat Dec 25 2021,10:30p,Dallas Mavericks,116,Utah Jazz,120,Box Score,,18306,Vivint Smart Home Arena,
Sun Dec 26 2021,3:30p,Orlando Magic,83,Miami Heat,93,Box Score,,19600,FTX Arena,
Sun Dec 26 2021,6:00p,Toronto Raptors,99,Cleveland Cavaliers,144,Box Score,,19432,Rocket Mortgage Fieldhouse,
Sun Dec 26 2021,6:00p,Memphis Grizzlies,127,Sacramento Kings,102,Box Score,,15685,Golden 1 Center,
Sun Dec 26 2021,6:00p,Philadelphia 76ers,117,Washington Wizards,96,Box Score,,16767,Capital One Arena,
Sun Dec 26 2021,7:00p,New Orleans Pelicans,112,Oklahoma City Thunder,117,Box Score,,15608,Paycom Center,
Sun Dec 26 2021,7:00p,Detroit Pistons,109,San Antonio Spurs,144,Box Score,,14715,AT&T Center,
Sun Dec 26 2021,8:00p,Indiana Pacers,105,Chicago Bulls,113,Box Score,,20475,United Center,
Sun Dec 26 2021,9:00p,Denver Nuggets,103,Los Angeles Clippers,100,Box Score,,17759,Crypto.com Arena,
Mon Dec 27 2021,7:00p,Houston Rockets,99,Charlotte Hornets,123,Box Score,,19349,Spectrum Center,
Mon Dec 27 2021,7:30p,Chicago Bulls,130,Atlanta Hawks,118,Box Score,,17049,State Farm Arena,
Mon Dec 27 2021,8:00p,Boston Celtics,103,Minnesota Timberwolves,108,Box Score,,15962,Target Center,
Mon Dec 27 2021,8:30p,Utah Jazz,110,San Antonio Spurs,104,Box Score,,16255,AT&T Center,
Mon Dec 27 2021,9:00p,Memphis Grizzlies,114,Phoenix Suns,113,Box Score,,17071,Phoenix Suns Arena,
Mon Dec 27 2021,10:00p,Dallas Mavericks,132,Portland Trail Blazers,117,Box Score,,18430,Moda Center,
Mon Dec 27 2021,10:30p,Brooklyn Nets,124,Los Angeles Clippers,108,Box Score,,17128,Crypto.com Arena,
Tue Dec 28 2021,7:00p,Milwaukee Bucks,127,Orlando Magic,110,Box Score,,16696,Amway Center,
Tue Dec 28 2021,7:30p,Washington Wizards,112,Miami Heat,119,Box Score,,19600,FTX Arena,
Tue Dec 28 2021,7:30p,Philadelphia 76ers,114,Toronto Raptors,109,Box Score,,6960,Scotiabank Arena,
Tue Dec 28 2021,8:00p,Los Angeles Lakers,132,Houston Rockets,123,Box Score,,18104,Toyota Center,
Tue Dec 28 2021,8:00p,New York Knicks,96,Minnesota Timberwolves,88,Box Score,,16339,Target Center,
Tue Dec 28 2021,8:00p,Cleveland Cavaliers,104,New Orleans Pelicans,108,Box Score,,15835,Smoothie King Center,
Tue Dec 28 2021,10:00p,Denver Nuggets,89,Golden State Warriors,86,Box Score,,18064,Chase Center,
Tue Dec 28 2021,10:00p,Oklahoma City Thunder,111,Sacramento Kings,117,Box Score,,14750,Golden 1 Center,
Wed Dec 29 2021,7:00p,New York Knicks,94,Detroit Pistons,85,Box Score,,18312,Little Caesars Arena,
Wed Dec 29 2021,7:00p,Charlotte Hornets,116,Indiana Pacers,108,Box Score,,17608,Gainbridge Fieldhouse,
Wed Dec 29 2021,7:30p,Los Angeles Clippers,91,Boston Celtics,82,Box Score,,19156,TD Garden,
Wed Dec 29 2021,8:00p,Atlanta Hawks,117,Chicago Bulls,131,Box Score,,21372,United Center,
Wed Dec 29 2021,8:00p,Los Angeles Lakers,99,Memphis Grizzlies,104,Box Score,,17794,FedEx Forum,
Wed Dec 29 2021,9:00p,Oklahoma City Thunder,97,Phoenix Suns,115,Box Score,,17071,Phoenix Suns Arena,
Wed Dec 29 2021,10:00p,Utah Jazz,120,Portland Trail Blazers,105,Box Score,,17828,Moda Center,
Wed Dec 29 2021,10:30p,Dallas Mavericks,94,Sacramento Kings,95,Box Score,,16071,Golden 1 Center,
Thu Dec 30 2021,7:00p,Philadelphia 76ers,110,Brooklyn Nets,102,Box Score,,17920,Barclays Center,
Thu Dec 30 2021,7:00p,Milwaukee Bucks,136,Orlando Magic,118,Box Score,,15855,Amway Center,
Thu Dec 30 2021,7:00p,Cleveland Cavaliers,93,Washington Wizards,110,Box Score,,15637,Capital One Arena,
Fri Dec 31 2021,1:00p,Phoenix Suns,108,Boston Celtics,123,Box Score,,19156,TD Garden,
Fri Dec 31 2021,3:00p,Chicago Bulls,108,Indiana Pacers,106,Box Score,,17515,Gainbridge Fieldhouse,
Fri Dec 31 2021,6:00p,Dallas Mavericks,112,Sacramento Kings,96,Box Score,,15833,Golden 1 Center,
Fri Dec 31 2021,7:00p,Miami Heat,120,Houston Rockets,110,Box Score,,16197,Toyota Center,
Fri Dec 31 2021,7:30p,Atlanta Hawks,121,Cleveland Cavaliers,118,Box Score,,17745,Rocket Mortgage Fieldhouse,
Fri Dec 31 2021,7:30p,Los Angeles Clippers,108,Toronto Raptors,116,Box Score,,0,Scotiabank Arena,
Fri Dec 31 2021,8:00p,San Antonio Spurs,105,Memphis Grizzlies,118,Box Score,,15412,FedEx Forum,
Fri Dec 31 2021,8:00p,New York Knicks,80,Oklahoma City Thunder,95,Box Score,,16451,Paycom Center,
Fri Dec 31 2021,9:00p,Minnesota Timberwolves,108,Utah Jazz,120,Box Score,,18306,Vivint Smart Home Arena,
Fri Dec 31 2021,10:30p,Portland Trail Blazers,106,Los Angeles Lakers,139,Box Score,,18997,Crypto.com Arena,
Sat Jan 1 2022,6:30p,New Orleans Pelicans,113,Milwaukee Bucks,136,Box Score,,17341,Fiserv Forum,
Sat Jan 1 2022,7:00p,San Antonio Spurs,116,Detroit Pistons,117,Box Score,OT,18911,Little Caesars Arena,
Sat Jan 1 2022,7:00p,Chicago Bulls,120,Washington Wizards,119,Box Score,,19043,Capital One Arena,
Sat Jan 1 2022,7:30p,Los Angeles Clippers,120,Brooklyn Nets,116,Box Score,,17732,Barclays Center,
Sat Jan 1 2022,8:00p,Denver Nuggets,124,Houston Rockets,111,Box Score,,18055,Toyota Center,
Sat Jan 1 2022,9:00p,Golden State Warriors,123,Utah Jazz,116,Box Score,,18306,Vivint Smart Home Arena,
Sun Jan 2 2022,3:30p,New York Knicks,105,Toronto Raptors,120,Box Score,,0,Scotiabank Arena,
Sun Jan 2 2022,6:00p,Orlando Magic,111,Boston Celtics,116,Box Score,OT,19156,TD Garden,
Sun Jan 2 2022,6:00p,Indiana Pacers,104,Cleveland Cavaliers,108,Box Score,,17808,Rocket Mortgage Fieldhouse,
Sun Jan 2 2022,6:00p,Miami Heat,113,Sacramento Kings,115,Box Score,,13699,Golden 1 Center,
Sun Jan 2 2022,7:00p,Phoenix Suns,133,Charlotte Hornets,99,Box Score,,19088,Spectrum Center,
Sun Jan 2 2022,7:00p,Dallas Mavericks,95,Oklahoma City Thunder,86,Box Score,,14751,Paycom Center,
Sun Jan 2 2022,9:30p,Minnesota Timberwolves,103,Los Angeles Lakers,108,Box Score,,18343,Crypto.com Arena,
Mon Jan 3 2022,7:00p,Houston Rockets,113,Philadelphia 76ers,133,Box Score,,20026,Wells Fargo Center,
Mon Jan 3 2022,7:00p,Charlotte Hornets,121,Washington Wizards,124,Box Score,,8902,Capital One Arena,
Mon Jan 3 2022,7:30p,Memphis Grizzlies,118,Brooklyn Nets,104,Box Score,,17089,Barclays Center,
Mon Jan 3 2022,8:00p,Orlando Magic,98,Chicago Bulls,102,Box Score,,20502,United Center,
Mon Jan 3 2022,8:00p,Detroit Pistons,115,Milwaukee Bucks,106,Box Score,,17341,Fiserv Forum,
Mon Jan 3 2022,8:00p,Utah Jazz,115,New Orleans Pelicans,104,Box Score,,15057,Smoothie King Center,
Mon Jan 3 2022,8:30p,Denver Nuggets,89,Dallas Mavericks,103,Box Score,,19767,American Airlines Center,
Mon Jan 3 2022,10:00p,Miami Heat,108,Golden State Warriors,115,Box Score,,18064,Chase Center,
Mon Jan 3 2022,10:00p,Atlanta Hawks,131,Portland Trail Blazers,136,Box Score,,15091,Moda Center,
Mon Jan 3 2022,10:30p,Minnesota Timberwolves,122,Los Angeles Clippers,104,Box Score,,15959,Crypto.com Arena,
Tue Jan 4 2022,7:00p,Memphis Grizzlies,110,Cleveland Cavaliers,106,Box Score,,18178,Rocket Mortgage Fieldhouse,
Tue Jan 4 2022,7:00p,San Antonio Spurs,104,Toronto Raptors,129,Box Score,,0,Scotiabank Arena,
Tue Jan 4 2022,7:30p,Indiana Pacers,94,New York Knicks,104,Box Score,,18449,Madison Square Garden (IV),
Tue Jan 4 2022,8:00p,Phoenix Suns,123,New Orleans Pelicans,110,Box Score,,15158,Smoothie King Center,
Tue Jan 4 2022,10:30p,Sacramento Kings,114,Los Angeles Lakers,122,Box Score,,17919,Crypto.com Arena,
Wed Jan 5 2022,7:00p,Detroit Pistons,111,Charlotte Hornets,140,Box Score,,14427,Spectrum Center,
Wed Jan 5 2022,7:00p,Philadelphia 76ers,116,Orlando Magic,106,Box Score,,13116,Amway Center,
Wed Jan 5 2022,7:00p,Houston Rockets,114,Washington Wizards,111,Box Score,,13014,Capital One Arena,
Wed Jan 5 2022,7:30p,San Antonio Spurs,99,Boston Celtics,97,Box Score,,19156,TD Garden,
Wed Jan 5 2022,7:30p,Golden State Warriors,82,Dallas Mavericks,99,Box Score,,20441,American Airlines Center,
Wed Jan 5 2022,7:30p,Brooklyn Nets,129,Indiana Pacers,121,Box Score,,14176,Gainbridge Fieldhouse,
Wed Jan 5 2022,8:00p,Toronto Raptors,117,Milwaukee Bucks,111,Box Score,,17341,Fiserv Forum,
Wed Jan 5 2022,8:00p,Oklahoma City Thunder,90,Minnesota Timberwolves,98,Box Score,,14375,Target Center,
Wed Jan 5 2022,10:00p,Utah Jazz,115,Denver Nuggets,109,Box Score,,14056,Ball Arena,
Wed Jan 5 2022,10:00p,Miami Heat,115,Portland Trail Blazers,109,Box Score,,15773,Moda Center,
Wed Jan 5 2022,10:00p,Atlanta Hawks,108,Sacramento Kings,102,Box Score,,13104,Golden 1 Center,
Thu Jan 6 2022,7:30p,Boston Celtics,105,New York Knicks,108,Box Score,,17529,Madison Square Garden (IV),
Thu Jan 6 2022,8:00p,Detroit Pistons,88,Memphis Grizzlies,118,Box Score,,12983,FedEx Forum,
Thu Jan 6 2022,8:00p,Golden State Warriors,96,New Orleans Pelicans,101,Box Score,,15986,Smoothie King Center,
Thu Jan 6 2022,10:00p,Los Angeles Clippers,89,Phoenix Suns,106,Box Score,,17071,Phoenix Suns Arena,
